timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,Tz_weighted,supply_t_original,source,Tz_weighted_ema
1997-01-01 02:08:00+00:00,32.603833333333334,58.45925,469.3333333333333,0.0,1.4166666666666667,56.583333333333336,19.495833333333334,66.703,0.0,955.4461666666667,0.0,0.0,21.94875,64.79233333333333,432.5,0.0,1.0,38.5,20.841333333333335,100.0,5884.333333333333,0.0,1.0,52.5,17.428166666666666,81.992,417.5,0.0,1.0,31.5,19.0595,73.67191666666666,411.4166666666667,0.0,1.0,28.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,69.0,0.0,0.0,0.0,0.0,20.500808333333335,,Idle[9],20.97425880966582
1997-01-01 02:09:00+00:00,32.37266666666667,59.1575,423.75,0.0,1.1666666666666667,31.75,19.49,66.76633333333334,0.0,955.45325,0.0,0.0,22.023916666666665,64.637,436.3333333333333,0.0,1.0,40.333333333333336,20.823916666666666,100.0,456.75,0.0,1.0833333333333333,48.916666666666664,17.4485,82.11941666666667,421.5,0.0,1.0,33.25,19.05633333333333,73.72608333333334,420.3333333333333,0.0,1.0,32.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,69.0,0.0,0.0,0.0,0.0,20.51695833333333,,Idle[9],20.92852876203257
1997-01-01 02:10:00+00:00,32.57933333333333,59.50183333333334,573.6666666666666,0.0,2.0,116.5,19.479583333333334,66.90641666666666,0.0,955.4665833333333,0.0,0.0,21.984416666666664,64.77341666666666,418.4166666666667,0.0,1.0,31.0,20.771916666666666,100.0,454.6666666666667,0.0,1.0,49.333333333333336,17.49416666666667,82.069,414.9166666666667,0.0,1.0,30.416666666666668,19.06141666666667,73.82108333333333,413.8333333333333,0.0,1.0,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,69.0,0.0,0.0,0.0,0.0,20.4895,,Idle[9],20.884625885829315
1997-01-01 02:11:00+00:00,32.78666666666667,59.7705,574.6666666666666,0.0,2.0,116.33333333333333,19.4875,66.93958333333333,0.0,955.2751666666667,0.0,0.0,22.151750000000003,64.63841666666667,435.4166666666667,0.0,1.0833333333333333,39.5,20.425416666666667,100.0,427.0,0.0,1.0,33.416666666666664,18.068,79.57566666666666,416.5,0.0,1.0,29.916666666666668,19.26308333333333,73.49266666666666,416.4166666666667,0.0,1.0,30.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.0,0.0,0.0,0.0,0.0,20.474358333333335,,Idle[9],20.84359913057972
1997-01-01 02:12:00+00:00,32.723333333333336,60.41108333333333,593.9166666666666,0.0,2.0,129.25,19.531583333333334,66.77208333333333,0.0,955.22925,0.0,0.0,22.66416666666667,63.19558333333333,447.1666666666667,0.0,1.0,45.333333333333336,20.57375,100.0,65280.0,0.0,0.0,0.0,19.242083333333333,68.6705,410.6666666666667,0.0,1.0,27.916666666666668,19.753416666666666,71.84816666666667,428.9166666666667,0.0,1.0,36.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.0,0.0,0.0,0.0,0.0,20.679791666666667,,Idle[9],20.827218384188416
1997-01-01 02:13:00+00:00,32.79533333333333,60.15058333333334,593.4166666666666,0.0,2.0,129.75,19.5985,66.45908333333334,0.0,955.2465833333334,0.0,0.0,23.035416666666666,61.66233333333333,429.5833333333333,0.0,1.0,36.666666666666664,20.624624999999998,100.0,16664.75,0.0,1.0,2759.0,19.62483333333333,62.83766666666667,411.5833333333333,0.0,1.0,28.666666666666668,19.866583333333335,70.3335,423.8333333333333,0.0,1.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.0,0.0,0.0,0.0,0.0,20.8348,,Idle[9],20.827976545769577
1997-01-01 02:14:00+00:00,32.816833333333335,60.19866666666667,613.9166666666666,0.0,2.0,142.25,19.659833333333335,65.71724999999999,0.0,955.23,0.0,0.0,23.253249999999998,60.43633333333333,433.75,0.0,1.0,39.333333333333336,21.573333333333334,100.0,476.75,0.0,1.25,60.166666666666664,19.55875,61.32375,424.0833333333333,0.0,1.0,34.5,19.695583333333335,70.0665,425.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.0,0.0,0.0,0.0,0.0,21.120558333333335,,Idle[9],20.857234724525952
1997-01-01 02:15:00+00:00,32.88591666666667,59.847833333333334,560.3333333333334,0.0,1.75,110.16666666666667,19.71325,64.83075000000001,0.0,955.178,0.0,0.0,23.413583333333335,59.319250000000004,431.9166666666667,0.0,1.0,38.083333333333336,22.127,100.0,470.0833333333333,0.0,1.25,56.583333333333336,19.646083333333333,61.16575,429.0,0.0,1.0,36.666666666666664,19.658833333333334,69.65083333333332,425.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.0,0.0,0.0,0.0,0.0,21.306099999999997,,Idle[9],20.902121252073357
1997-01-01 02:16:00+00:00,32.812083333333334,59.88358333333333,577.4166666666666,0.0,1.9166666666666667,132.75,19.77091666666667,64.08800000000001,0.0,955.2084166666667,0.0,0.0,23.554833333333335,58.22991666666667,437.75,0.0,1.0,40.583333333333336,22.591416666666664,100.0,445.75,0.0,1.0833333333333333,44.666666666666664,19.584999999999997,60.748916666666666,428.5,0.0,1.0,36.5,19.682666666666666,68.75616666666666,425.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.0,0.0,0.0,0.0,0.0,21.47019166666667,,Idle[9],20.95892829353269
1997-01-01 02:17:00+00:00,32.7655,59.18333333333334,558.9166666666666,0.0,1.75,108.66666666666667,21.136833333333332,60.720666666666666,0.0,955.4084166666667,0.0,0.0,24.892333333333337,55.68741666666667,430.25,0.0,1.0,37.333333333333336,22.832666666666668,91.52499999999999,443.3333333333333,0.0,1.0,42.666666666666664,19.24383333333333,64.65325,424.9166666666667,0.0,1.0,34.916666666666664,20.79975,66.15050000000001,421.75,0.0,1.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25,39.25,0.0,0.0,0.0,0.0,22.60265,,Idle[9],21.123300464179422
