timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,Tz_weighted,supply_t_original
2026-07-23T03:16:41.721Z,28.931,71.31,466,0,1,54,24.955,76.832,0,957.701,0,0,28.727,70.254,443,0,1,43,25.761,77.835,400,0,1,21,19.125,74.782,435,0,1,39,24.608,82.821,425,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.2478,19.125
2026-07-23T03:16:46.718Z,28.96,71.289,457,0,1,50,24.95,76.631,0,957.721,0,0,28.741,69.864,438,0,1,41,25.64,77.354,400,0,1,21,19.1032,74.955,421,0,1,33,24.593,82.617,410,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.2253,19.016
2026-07-23T03:16:51.718Z,28.988,71.243,451,0,1,47,24.95,76.177,0,957.665,0,0,28.724,69.463,442,0,1,43,25.611,77.207,400,0,1,21,19.08576,74.955,428,0,1,36,24.593,82.617,424,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.2144,19.016
2026-07-23T03:16:56.719Z,29.006,70.98,435,0,1,39,24.95,76.177,0,957.665,0,0,28.724,69.463,422,0,1,33,25.611,77.207,400,0,1,21,19.054808,75.233,438,0,1,41,24.556,82.177,400,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.2144,18.931
2026-07-23T03:17:01.720Z,29.019,71.162,457,0,1,50,24.925,75.63,0,957.765,0,0,28.716,69.033,425,0,1,35,25.553,76.87,400,0,1,21,19.014246400000005,75.382,436,0,1,40,24.504,81.705,413,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.187900000000003,18.852
2026-07-23T03:17:06.720Z,29.021,71.214,594,0,2,128,24.909,75.21,0,957.797,0,0,28.698,68.524,449,0,1,46,25.494,76.493,400,0,1,21,18.972597120000003,75.593,530,0,2,89,24.483,81.388,408,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.1627,18.806
2026-07-23T03:17:11.719Z,29.038,71.373,590,0,2,125,24.899,74.819,0,957.642,0,0,28.675,68.067,406,0,1,26,25.454,76.379,400,0,1,21,18.970077696000004,77.071,400,0,1,24,24.416,80.979,423,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.1428,18.96
2026-07-23T03:17:16.721Z,29.038,71.373,641,0,2,160,24.894,74.595,0,957.773,0,0,28.68,67.742,443,0,1,43,25.418,76.295,400,0,1,21,18.940862156800005,76.658,404,0,1,25,24.333,80.549,403,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.1346,18.824
2026-07-23T03:17:21.717Z,29.072,71.116,633,0,2,154,24.884,74.066,0,957.729,0,0,28.671,67.279,436,0,1,40,25.372,76.018,400,0,1,21,18.893689725440005,76.454,409,0,1,28,24.276,80.205,400,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.117700000000003,18.705
2026-07-23T03:17:26.718Z,29.072,71.116,533,0,2,90,24.884,74.066,0,957.729,0,0,28.671,67.279,413,0,1,29,25.372,76.018,400,0,1,21,18.855951780352004,76.454,416,0,1,31,24.276,80.205,416,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.117700000000003,18.705
2026-07-23T03:17:31.721Z,29.088,70.974,400,0,1,18,24.869,73.657,0,957.734,0,0,28.653,66.967,423,0,1,34,25.282,75.632,400,0,1,21,18.804361424281602,76.407,413,0,1,30,24.239,79.95,400,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.0868,18.598
2026-07-23T03:17:36.717Z,29.057,71.106,400,0,1,17,24.849,73.271,0,957.702,0,0,28.659,66.679,413,0,1,30,25.219,75.26,400,0,1,21,18.747689139425283,76.425,430,0,1,37,24.176,79.622,400,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.066,18.521
2026-07-23T03:17:41.719Z,29.096,70.832,400,0,1,20,24.844,72.69,0,957.778,0,0,28.639,66.29,433,0,1,39,25.163,75.07,400,0,1,21,18.690151311540227,76.465,412,0,1,29,24.102,79.146,406,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.0463,18.46
2026-07-23T03:17:46.718Z,29.091,70.688,435,0,1,39,24.844,72.69,0,957.778,0,0,28.639,66.29,400,0,1,18,25.163,75.07,400,0,1,21,18.644121049232183,76.465,417,0,1,31,24.102,79.146,400,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.0463,18.46
2026-07-23T03:17:51.721Z,29.129,70.732,625,0,2,149,24.839,72.409,0,957.714,0,0,28.605,65.861,402,0,1,25,25.114,74.742,400,0,1,21,18.596096839385748,76.544,419,0,1,32,24.037,78.75,414,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.0238,18.404
2026-07-23T03:17:56.716Z,29.114,70.814,679,0,2,188,24.819,72.12,0,957.711,0,0,28.606,65.562,400,0,1,19,25.072,74.757,400,0,1,21,18.5488774715086,76.567,437,0,1,41,23.995,78.47,400,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,26.0057,18.36
2026-07-23T03:18:01.717Z,29.143,71.026,561,0,2,107,24.809,71.608,0,957.778,0,0,28.582,65.116,400,0,1,23,25.048,74.832,400,0,1,21,18.49630197720688,76.651,430,0,1,37,23.966,78.256,400,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.9887,18.286
2026-07-23T03:18:06.800Z,29.122,70.717,570,0,2,113,24.803,71.303,0,957.715,0,0,28.561,64.835,400,0,1,23,25.016,37.407,400,0,1,21,18.448641581765507,76.721,424,0,1,35,23.936,78.142,407,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.973,18.258
2026-07-23T03:18:11.717Z,29.133,70.483,591,0,2,126,24.793,71.004,0,957.643,0,0,28.581,64.609,407,0,1,27,24.984,74.049,400,0,1,21,18.399313265412406,76.843,437,0,1,40,23.891,77.895,411,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.9676,18.202
2026-07-23T03:18:16.717Z,29.113,70.428,606,0,2,136,24.778,70.595,0,957.731,0,0,28.524,64.388,406,0,1,26,24.957,73.933,400,0,1,21,18.346450612329924,76.899,441,0,1,42,23.886,77.608,402,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.9376,18.135
2026-07-23T03:18:21.717Z,29.13,70.359,585,0,2,122,24.768,70.14,0,957.715,0,0,28.542,64.01,400,0,1,18,24.913,73.676,400,0,1,21,18.29016048986394,77.053,418,0,1,32,23.877,77.278,404,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.9292,18.065
2026-07-23T03:18:26.716Z,29.169,70.378,588,0,2,124,24.768,70.14,0,957.715,0,0,28.542,64.01,425,0,1,35,24.913,73.676,400,0,1,21,18.245128391891154,77.053,421,0,1,33,23.877,77.278,410,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.9292,18.065
2026-07-23T03:18:31.716Z,29.138,70.172,587,0,2,123,24.748,70.007,0,957.711,0,0,28.519,63.694,414,0,1,30,24.867,73.649,400,0,1,21,18.203302713512926,77.163,420,0,1,32,23.817,76.867,403,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.9031,18.036
2026-07-23T03:18:36.718Z,29.162,69.811,539,0,2,94,24.728,69.517,0,957.736,0,0,28.519,63.336,417,0,1,31,24.837,73.278,400,0,1,21,18.161842170810342,77.279,425,0,1,35,23.829,76.685,400,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.8871,17.996
2026-07-23T03:18:41.716Z,29.155,69.702,607,0,2,136,24.728,69.517,0,957.736,0,0,28.519,63.336,400,0,1,23,24.837,73.278,400,0,1,21,18.128673736648274,77.279,443,0,1,43,23.829,76.685,406,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.8871,17.996
2026-07-23T03:18:46.723Z,29.135,69.5,714,0,2,217,24.733,69.264,0,957.771,0,0,28.512,63.027,408,0,1,27,24.789,73.071,400,0,1,21,18.09113898931862,77.364,469,0,1,56,23.774,76.248,400,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.8779,17.941
2026-07-23T03:18:51.717Z,29.161,69.437,930,0,4,722,24.718,69.005,0,957.664,0,0,28.501,62.803,400,0,1,18,24.77,72.971,400,0,1,21,18.052511191454897,77.472,527,0,2,87,23.742,75.944,400,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.8633,17.898
2026-07-23T03:18:56.717Z,29.161,69.437,989,0,4,949,24.718,69.005,0,957.664,0,0,28.501,62.803,408,0,1,27,24.77,72.971,400,0,1,21,18.02160895316392,77.472,565,0,2,110,23.742,75.944,413,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.8633,17.898
2026-07-23T03:19:01.720Z,29.184,69.588,958,0,4,828,24.708,68.774,0,957.704,0,0,28.477,62.579,400,0,1,19,24.731,72.769,400,0,1,21,17.990687162531138,77.539,606,0,2,136,23.749,75.636,411,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.8433,17.867
2026-07-23T03:19:06.717Z,29.186,69.466,904,0,3,629,24.703,68.486,0,957.752,0,0,28.457,62.148,401,0,1,24,24.844,72.509,400,0,1,21,17.961749730024913,77.584,646,0,2,164,23.718,75.295,400,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.8574,17.846
2026-07-23T03:19:11.723Z,29.139,69.45,891,0,3,585,24.687,68.158,0,957.756,0,0,28.464,61.87,406,0,1,26,24.645,72.104,65535,0,1,65418,17.93599978401993,77.606,654,0,2,170,23.675,75.059,407,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.8117,17.833
2026-07-23T03:19:16.716Z,29.089,69.674,815,0,3,341,24.677,67.852,0,957.685,0,0,28.465,61.706,419,0,1,32,24.612,71.807,400,0,1,21,17.913799827215946,77.672,631,0,2,153,23.612,74.852,419,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.8004,17.825
2026-07-23T03:19:21.716Z,29.132,69.329,819,0,3,353,24.677,67.559,0,957.74,0,0,28.457,61.326,422,0,1,34,24.567,71.785,400,0,1,21,17.892439861772758,77.687,632,0,2,154,23.599,74.51,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.789,17.807
2026-07-23T03:19:26.716Z,29.115,69.49,669,0,2,181,24.677,67.559,0,957.74,0,0,28.457,61.326,417,0,1,31,24.567,71.785,400,0,1,21,17.875351889418205,77.687,608,0,2,137,23.599,74.51,432,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.789,17.807
2026-07-23T03:19:31.722Z,29.129,69.523,646,0,2,164,24.647,67.201,0,957.693,0,0,28.42,60.955,423,0,1,34,24.532,71.609,400,0,1,21,17.867081511534565,77.631,537,0,2,92,23.566,74.272,426,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.7559,17.834
2026-07-23T03:19:36.722Z,29.098,69.129,697,0,2,203,24.632,66.912,0,957.725,0,0,28.414,60.75,444,0,1,44,24.503,71.609,400,0,1,21,17.854865209227654,77.508,536,0,2,92,23.58,74.137,425,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.740800000000004,17.806
2026-07-23T03:19:41.721Z,29.128,69.155,810,0,3,327,24.642,66.7,0,957.768,0,0,28.402,60.621,428,0,1,36,24.473,71.407,400,0,1,21,17.843892167382123,77.409,553,0,2,102,23.518,73.777,429,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.7362,17.8
2026-07-23T03:19:46.821Z,29.105,68.996,781,0,3,278,24.627,66.372,0,957.606,0,0,28.371,60.391,440,0,1,42,24.458,71.153,400,0,1,21,17.8277137339057,77.281,540,0,2,94,23.496,73.568,413,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.7164,17.763
2026-07-23T03:19:51.722Z,29.134,69.285,728,0,3,229,24.607,65.795,0,957.713,0,0,28.382,60.113,450,0,1,47,24.415,70.978,400,0,1,21,17.81057098712456,77.092,524,0,2,86,23.473,73.368,418,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.7011,17.742
2026-07-23T03:19:56.721Z,29.158,69.44,574,0,2,115,24.607,65.795,0,957.713,0,0,28.382,60.113,419,0,1,32,24.415,70.978,400,0,1,21,17.79685678969965,77.092,504,0,2,74,23.473,73.368,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.7011,17.742
2026-07-23T03:20:01.721Z,29.22,69.568,554,0,2,103,24.592,65.455,0,957.717,0,0,28.352,59.818,437,0,1,41,24.395,35.507,400,0,1,21,17.77988543175972,77.034,598,0,2,131,23.499,73.121,426,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.6806,17.712
2026-07-23T03:20:06.721Z,29.202,69.598,655,0,2,171,24.587,65.242,0,957.71,0,0,28.358,59.66,412,0,1,29,24.375,70.626,400,0,1,21,17.872908345407776,79.98,547,0,2,99,23.444,72.799,433,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.6759,18.245
2026-07-23T03:20:11.720Z,29.202,69.598,636,0,2,157,24.566,64.982,0,957.734,0,0,28.343,59.345,444,0,1,44,24.375,70.626,400,0,1,21,18.056326676326222,82.765,485,0,1,64,23.419,72.498,443,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.6609,18.79
2026-07-23T03:20:16.721Z,29.243,69.507,671,0,2,183,24.561,64.717,0,957.781,0,0,28.279,59.051,437,0,1,40,24.331,71.143,400,0,1,21,18.20226134106098,82.686,586,0,2,123,23.403,72.306,433,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.6304,18.786
2026-07-23T03:20:21.720Z,29.243,69.507,714,0,2,217,24.546,64.377,0,957.73,0,0,28.266,58.988,433,0,1,39,24.314,71.075,400,0,1,21,18.264609072848785,81.132,521,0,2,84,23.403,72.306,417,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.6156,18.514
2026-07-23T03:20:26.721Z,29.236,69.534,805,0,3,312,24.531,64.445,0,957.679,0,0,28.267,59.051,443,0,1,43,24.297,70.794,400,0,1,21,18.31448725827903,81.132,485,0,1,64,23.401,72.337,440,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.605,18.514
2026-07-23T03:20:31.720Z,29.235,69.411,801,0,3,301,24.531,64.445,0,957.679,0,0,28.267,59.051,439,0,1,42,24.297,70.794,400,0,1,21,18.283389806623227,79.063,533,0,2,91,23.391,72.318,420,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.605,18.159
2026-07-23T03:20:36.721Z,29.253,69.312,686,0,2,194,24.536,64.388,0,957.714,0,0,28.243,59.021,439,0,1,41,24.267,70.244,400,0,1,21,18.215311845298583,77.964,557,0,2,104,23.396,72.214,435,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.5943,17.943
2026-07-23T03:20:41.719Z,29.242,69.282,628,0,2,151,24.526,64.226,0,957.698,0,0,28.246,58.943,428,0,1,36,24.245,69.948,400,0,1,21,18.13544947623887,77.358,530,0,2,89,23.425,71.977,445,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.5858,17.816
2026-07-23T03:20:46.722Z,29.283,69.214,599,0,2,131,24.516,63.869,0,957.794,0,0,28.233,58.788,456,0,1,50,24.207,69.633,400,0,1,21,18.043759580991097,77.044,536,0,2,92,23.36,71.733,411,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.5693,17.677
2026-07-23T03:20:51.719Z,29.298,69.274,465,0,1,54,24.501,63.632,0,957.742,0,0,28.201,58.422,450,0,1,47,24.198,69.352,400,0,1,21,17.956007664792878,76.9,524,0,2,85,23.355,71.438,442,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.5504,17.605
2026-07-23T03:20:56.721Z,29.304,69.221,400,0,1,20,24.486,63.269,0,957.719,0,0,28.209,58.205,469,0,1,56,24.159,69.161,400,0,1,21,17.871006131834303,76.741,484,0,1,64,23.31,71.212,449,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.5375,17.531
2026-07-23T03:21:01.720Z,29.321,69.18,400,0,1,14,24.486,63.269,0,957.719,0,0,28.209,58.205,450,0,1,47,24.159,69.161,400,0,1,21,17.803004905467443,76.741,503,0,2,74,23.31,71.212,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.5375,17.531
2026-07-23T03:21:06.721Z,29.292,69.12,450,0,1,46,24.486,63.136,0,957.691,0,0,28.167,58.039,435,0,1,39,24.13,69.034,400,0,1,21,17.737803924373956,76.695,487,0,2,65,23.289,70.946,438,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.5191,17.477
2026-07-23T03:21:11.719Z,29.322,69.104,522,0,2,84,24.475,63.061,0,957.675,0,0,28.165,57.928,455,0,1,49,24.099,68.848,400,0,1,21,17.675643139499165,76.725,507,0,2,76,23.237,70.728,433,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.5068,17.427
2026-07-23T03:21:16.720Z,29.323,69.119,518,0,2,82,24.47,62.911,0,957.778,0,0,28.177,57.756,445,0,1,44,24.098,68.78,144,0,1,21,17.618314511599333,76.763,534,0,2,91,23.271,70.577,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.5077,17.389
2026-07-23T03:21:21.822Z,29.312,69.066,610,0,2,138,24.455,62.767,0,957.727,0,0,28.169,57.54,462,0,1,52,24.05,68.414,400,0,1,21,17.562851609279466,76.805,524,0,2,85,23.228,70.273,433,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.4882,17.341
2026-07-23T03:21:26.721Z,29.305,69.117,532,0,2,90,24.435,62.397,0,957.695,0,0,28.143,57.321,447,0,1,45,24.051,68.269,400,0,1,21,17.509481287423572,76.806,506,0,2,75,23.189,70.032,431,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.4706,17.296
2026-07-23T03:21:31.720Z,29.328,69.159,537,0,2,93,24.435,62.397,0,957.695,0,0,28.143,57.321,449,0,1,46,24.051,68.269,400,0,1,21,17.46678502993886,76.806,487,0,2,65,23.189,70.032,434,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.4706,17.296
2026-07-23T03:21:36.716Z,29.331,68.905,657,0,2,172,24.42,61.781,0,957.644,0,0,28.126,56.928,435,0,1,39,23.994,67.86,400,0,1,21,17.420428023951086,76.961,483,0,1,63,23.158,69.708,424,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.4466,17.235
2026-07-23T03:21:41.719Z,29.348,68.859,661,0,2,175,24.42,61.781,0,957.644,0,0,28.126,56.928,439,0,1,41,23.994,67.86,400,0,1,21,17.38334241916087,76.961,485,0,1,64,23.158,69.708,441,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.4466,17.235
2026-07-23T03:21:46.721Z,29.326,68.79,664,0,2,177,24.41,61.561,0,957.739,0,0,28.076,56.655,437,0,1,41,23.972,67.725,400,0,1,21,17.350673935328697,77.005,488,0,2,66,23.162,69.475,426,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.4222,17.22
2026-07-23T03:21:51.720Z,29.326,68.79,602,0,2,133,24.41,61.492,0,957.712,0,0,28.082,56.514,454,0,1,48,23.941,67.601,400,0,1,21,17.32213914826296,77.059,507,0,2,76,23.164,69.239,420,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.4178,17.208
2026-07-23T03:21:56.719Z,29.331,68.267,700,0,2,206,24.39,61.348,0,957.652,0,0,28.063,56.282,431,0,1,38,23.941,67.601,400,0,1,21,17.291711318610368,77.041,480,0,1,62,23.085,69.015,426,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.4021,17.17
2026-07-23T03:22:01.719Z,29.331,68.267,674,0,2,185,24.39,61.348,0,957.652,0,0,28.063,56.282,439,0,1,41,23.941,67.601,400,0,1,21,17.267369054888295,77.041,505,0,2,75,23.085,69.015,429,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.4021,17.17
2026-07-23T03:22:06.719Z,29.336,68.003,691,0,2,198,24.375,60.875,0,957.768,0,0,28.026,56.017,442,0,1,43,23.873,67.157,400,0,1,21,17.242295243910636,76.98,502,0,2,73,23.094,68.925,436,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.3699,17.142
2026-07-23T03:22:11.719Z,29.352,67.808,703,0,2,208,24.375,60.875,0,957.768,0,0,28.026,56.017,453,0,1,48,23.873,67.157,400,0,1,21,17.21483619512851,76.964,490,0,2,67,23.063,68.769,417,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.3699,17.105
2026-07-23T03:22:16.716Z,29.33,67.844,628,0,2,151,24.359,60.747,0,957.744,0,0,28.007,55.774,449,0,1,46,23.858,67.026,400,0,1,21,17.186868956102806,76.986,506,0,2,75,23.071,68.588,433,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.3532,17.075
2026-07-23T03:22:21.719Z,29.337,67.939,546,0,2,98,24.354,60.402,0,957.708,0,0,27.992,55.662,417,0,1,31,23.835,67.016,400,0,1,21,17.162895164882247,76.933,485,0,1,64,23.002,68.359,421,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.3416,17.067
2026-07-23T03:22:26.719Z,29.344,67.935,555,0,2,103,24.344,60.246,0,957.748,0,0,28.004,55.513,438,0,1,41,23.821,66.971,400,0,1,21,17.1389161319058,76.888,470,0,1,56,23.013,68.214,431,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.3374,17.043
2026-07-23T03:22:31.718Z,29.357,67.937,727,0,3,228,24.324,60.043,0,957.689,0,0,27.988,55.34,422,0,1,33,23.854,66.776,400,0,1,21,17.11733290552464,76.888,470,0,1,57,22.981,68.056,413,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.3292,17.031
2026-07-23T03:22:36.718Z,29.363,68.611,648,0,2,166,24.324,60.084,0,957.633,0,0,27.975,55.205,429,0,1,37,23.818,66.456,400,0,1,21,17.113066324419712,76.986,464,0,1,54,22.934,67.832,426,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.3181,17.096
2026-07-23T03:22:41.718Z,29.308,68.949,605,0,2,135,24.299,59.668,0,957.705,0,0,27.957,55.116,445,0,1,44,23.825,66.464,400,0,1,21,17.15065305953577,77.062,471,0,1,57,22.944,67.732,420,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.3016,17.301
2026-07-23T03:22:46.718Z,29.342,69.341,625,0,2,149,24.299,59.668,0,957.705,0,0,27.957,55.116,424,0,1,35,23.825,66.464,400,0,1,21,17.180722447628618,77.062,475,0,1,59,22.944,67.732,414,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.3016,17.301
2026-07-23T03:22:51.718Z,29.332,68.983,660,0,2,174,24.284,59.518,0,957.737,0,0,27.936,54.962,409,0,1,28,23.801,66.432,400,0,1,21,17.265177958102896,76.843,482,0,1,63,22.928,67.57,415,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.283,17.603
2026-07-23T03:22:56.720Z,29.312,68.723,717,0,3,220,24.264,59.165,0,957.761,0,0,27.906,54.802,419,0,1,32,23.805,66.263,400,0,1,21,17.389142366482318,76.331,490,0,2,67,22.892,67.367,421,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.2648,17.885
2026-07-23T03:23:01.718Z,29.327,68.513,728,0,3,229,24.264,59.212,0,957.705,0,0,27.903,54.657,426,0,1,35,23.797,66.064,400,0,1,21,17.553113893185856,75.613,500,0,2,72,22.903,67.26,420,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,25.2623,18.209
