timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,Tz_weighted,RHz_weighted,CO2z_weighted
2026-07-23T08:21:51.200Z,33.36,59.16,469.65,0,1,29,23.6,78.36,,955.2,0,0,26.36,77.46,432.51,0,1,40,,0.0,,0,0,0,24.57,78.44,417.75,0,1,61,24.19,81.97,405.75,0,1,24,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,62.42,
2026-07-23T08:21:56.199Z,33.38,59.1,479.28,0,2,110,23.6,78.31,,955.0,0,0,26.41,77.22,431.06,0,1,32,,0.0,,0,0,0,24.46,78.21,415.97,0,1,23,24.17,81.99,405.77,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,62.32,
2026-07-23T08:22:01.205Z,33.39,59.03,483.45,0,2,84,23.6,78.24,,955.1,0,0,26.44,76.95,428.95,0,1,28,,0.0,,0,0,0,24.36,77.86,414.38,0,1,13,24.14,81.97,406.29,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,62.2,
2026-07-23T08:22:06.206Z,33.39,58.91,476.31,0,1,29,23.6,78.17,,955.1,0,0,26.48,76.71,426.36,0,1,25,,0.0,,0,0,0,24.26,77.54,413.44,0,1,26,24.12,81.96,406.96,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,62.1,
2026-07-23T08:22:11.204Z,33.39,58.8,468.68,0,1,21,23.6,78.09,,955.0,0,0,26.5,76.41,426.12,0,1,34,,0.0,,0,0,0,24.09,76.93,412.09,0,1,24,24.1,81.93,406.87,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,61.97,
2026-07-23T08:22:16.205Z,33.4,58.67,461.81,0,1,10,23.6,77.99,,955.1,0,0,26.52,76.12,424.51,0,1,28,,0.0,,0,0,0,23.9,76.26,412.28,0,1,30,24.08,81.88,406.98,0,1,27,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,61.83,
2026-07-23T08:22:21.204Z,33.41,58.55,455.63,0,1,8,23.6,77.9,,955.1,0,0,26.54,75.86,425.46,0,1,39,,0.0,,0,0,0,23.73,75.67,414.06,0,1,37,24.06,81.83,408.18,0,1,32,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,61.71,
2026-07-23T08:22:26.204Z,33.42,58.46,450.07,0,1,22,23.6,77.82,,955.1,0,0,26.56,75.62,426.31,0,1,39,,0.0,,0,0,0,23.58,75.13,415.65,0,1,37,24.04,81.79,409.26,0,1,32,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,61.6,
2026-07-23T08:22:31.203Z,33.43,58.35,447.66,0,1,36,23.6,77.7,,955.1,0,0,26.58,75.36,427.08,0,1,39,,0.0,,0,0,0,23.44,74.86,424.19,0,2,72,24.02,81.68,409.54,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,61.46,
2026-07-23T08:22:36.203Z,33.44,58.26,452.19,0,2,68,23.6,77.56,,955.0,0,0,26.6,75.08,429.47,0,1,47,,0.0,,0,0,0,23.32,74.61,426.37,0,1,45,24.0,81.55,408.78,0,1,24,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,61.3,
2026-07-23T08:22:41.203Z,33.45,58.22,458.37,0,2,80,23.6,77.43,,955.0,0,0,26.62,74.82,431.33,0,1,45,,0.0,,0,0,0,23.21,74.39,426.33,0,1,35,23.98,81.43,407.91,0,1,21,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,61.16,
2026-07-23T08:22:46.203Z,33.47,58.19,460.74,0,1,62,23.6,77.27,,955.0,0,0,26.64,74.53,428.69,0,1,26,,0.0,,0,0,0,23.06,74.0,426.8,0,1,38,23.95,81.32,408.42,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,60.99,
2026-07-23T08:22:51.203Z,33.48,58.16,461.86,0,1,57,23.6,77.1,,955.0,0,0,26.66,74.23,429.32,0,1,39,,0.0,,0,0,0,22.9,73.62,427.72,0,1,40,23.92,81.19,410.67,0,1,37,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,60.82,
2026-07-23T08:22:56.203Z,33.5,58.12,465.48,0,2,71,23.6,76.92,,955.0,0,0,26.67,73.95,431.09,0,1,45,,0.0,,0,0,0,22.76,73.28,431.25,0,1,53,23.9,81.07,411.41,0,1,32,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,60.64,
2026-07-23T08:23:01.203Z,33.51,58.08,471.43,0,2,86,23.6,76.76,,955.0,0,0,26.68,73.7,430.58,0,1,35,,0.0,,0,0,0,22.61,72.97,431.02,0,1,37,23.88,80.94,412.07,0,1,32,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,60.49,
2026-07-23T08:23:06.203Z,33.53,58.05,480.19,0,2,106,23.6,76.56,,955.0,0,0,26.7,73.41,431.82,0,1,44,,0.0,,0,0,0,22.46,72.7,430.82,0,1,37,23.86,80.8,411.66,0,1,27,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,60.3,
2026-07-23T08:23:11.247Z,33.55,58.03,491.27,0,2,126,23.6,76.39,,955.0,0,0,26.72,73.15,431.44,0,1,36,,0.0,,0,0,0,22.33,72.46,429.54,0,1,32,23.85,80.67,410.49,0,1,24,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,60.14,
2026-07-23T08:23:16.202Z,33.56,58.01,503.24,0,2,140,23.6,76.19,,955.0,0,0,26.74,72.84,433.6,0,1,48,,0.0,,0,0,0,22.19,72.28,430.58,0,1,42,23.83,80.5,409.44,0,1,22,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,59.95,
2026-07-23T08:23:21.202Z,33.57,57.99,526.32,0,3,235,23.6,76.01,,955.0,0,0,26.76,72.57,433.64,0,1,39,,0.0,,0,0,0,22.07,72.11,429.63,0,1,33,23.82,80.35,410.7,0,1,33,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,59.78,
2026-07-23T08:23:26.203Z,33.58,57.98,541.42,0,4,676,23.6,75.8,,955.0,0,0,26.77,72.28,432.97,0,1,36,,0.0,,0,0,0,21.95,71.96,428.26,0,1,31,23.81,80.2,410.03,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,59.58,
2026-07-23T08:23:31.203Z,33.58,57.96,549.34,0,3,321,23.6,75.58,,955.0,0,0,26.78,71.99,432.38,0,1,36,,0.0,,0,0,0,21.83,71.81,425.84,0,1,26,23.79,80.0,410.23,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,59.39,
2026-07-23T08:23:36.203Z,33.58,57.91,550.81,0,2,109,23.6,75.32,,954.9,0,0,26.8,71.66,433.44,0,1,43,,0.0,,0,0,0,21.72,71.67,424.35,0,1,29,23.77,79.81,410.5,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,59.16,
2026-07-23T08:23:41.203Z,33.59,57.86,548.73,0,2,89,23.6,75.09,,954.9,0,0,26.81,71.37,430.2,0,1,24,,0.0,,0,0,0,21.62,71.54,423.32,0,1,30,23.75,79.64,412.15,0,1,36,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,58.96,
2026-07-23T08:23:46.202Z,33.6,57.78,537.66,0,1,41,23.6,74.86,,954.9,0,0,26.83,71.09,432.18,0,1,47,,0.0,,0,0,0,21.53,71.43,422.49,0,1,30,23.74,79.45,412.74,0,1,32,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,58.76,
2026-07-23T08:23:51.202Z,33.61,57.71,527.09,0,1,38,23.6,74.63,,955.0,0,0,26.84,70.8,433.26,0,1,43,,0.0,,0,0,0,21.44,71.33,421.84,0,1,31,23.72,79.29,412.56,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,58.55,
2026-07-23T08:23:56.202Z,33.62,57.67,518.98,0,1,45,23.6,74.43,,955.0,0,0,26.86,70.54,431.33,0,1,30,,0.0,,0,0,0,21.37,71.23,420.45,0,1,27,23.71,79.14,412.81,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,58.38,
2026-07-23T08:24:01.202Z,33.62,57.64,515.08,0,1,61,23.6,74.21,,954.9,0,0,26.87,70.27,430.2,0,1,32,,0.0,,0,0,0,21.28,71.16,422.01,0,1,40,23.69,78.95,412.53,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,58.19,
2026-07-23T08:24:06.202Z,33.63,57.6,510.87,0,1,58,23.6,74.01,,954.9,0,0,26.89,70.02,432.08,0,1,46,,0.0,,0,0,0,21.2,71.09,419.91,0,1,24,23.67,78.77,411.37,0,1,24,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,58.01,
2026-07-23T08:24:11.201Z,33.64,57.58,506.49,0,1,55,23.6,73.77,,955.0,0,0,26.9,69.75,433.27,0,1,44,,0.0,,0,0,0,21.12,71.05,418.72,0,1,27,23.65,78.57,410.74,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,57.81,
2026-07-23T08:24:16.201Z,33.65,57.56,500.04,0,1,43,23.6,73.53,,954.9,0,0,26.91,69.46,434.54,0,1,45,,0.0,,0,0,0,21.04,71.01,417.84,0,1,28,23.64,78.38,411.36,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,57.6,
2026-07-23T08:24:21.201Z,33.65,57.52,495.83,0,1,51,23.6,73.32,,954.9,0,0,26.92,69.21,432.69,0,1,31,,0.0,,0,0,0,20.97,70.98,418.76,0,1,36,23.62,78.2,411.33,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,57.42,
2026-07-23T08:24:26.201Z,33.66,57.48,493.45,0,1,58,23.6,73.1,,955.0,0,0,26.93,68.95,431.82,0,1,34,,0.0,,0,0,0,20.9,70.96,419.78,0,1,37,23.61,78.01,410.69,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,57.24,
2026-07-23T08:24:31.201Z,33.66,57.42,494.61,0,2,75,23.6,72.86,,955.0,0,0,26.94,68.67,433.54,0,1,46,,0.0,,0,0,0,20.84,70.95,420.01,0,1,34,23.6,77.84,411.72,0,1,33,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,57.03,
2026-07-23T08:24:36.201Z,33.66,57.37,495.85,0,2,76,23.6,72.65,,955.0,0,0,26.96,68.42,431.08,0,1,28,,0.0,,0,0,0,20.79,70.93,420.21,0,1,34,23.59,77.65,410.75,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,56.85,
2026-07-23T08:24:41.201Z,33.67,57.34,497.66,0,2,80,23.6,72.42,,955.0,0,0,26.97,68.16,435.18,0,1,57,,0.0,,0,0,0,20.72,70.94,420.08,0,1,32,23.58,77.47,410.88,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,56.66,
2026-07-23T08:24:46.201Z,33.67,57.33,497.79,0,2,71,23.6,72.22,,955.0,0,0,26.99,67.93,435.86,0,1,43,,0.0,,0,0,0,20.66,70.94,421.58,0,1,39,23.57,77.3,411.39,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,56.49,
2026-07-23T08:24:51.200Z,33.67,57.32,502.42,0,2,97,23.59,72.0,,954.9,0,0,27.0,67.67,436.87,0,1,45,,0.0,,0,0,0,20.59,70.98,422.22,0,1,36,23.56,77.11,411.45,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,56.3,
2026-07-23T08:24:56.278Z,33.69,57.33,507.37,0,2,101,23.58,71.8,,954.9,0,0,27.01,67.45,440.59,0,1,59,,0.0,,0,0,0,20.53,71.01,422.9,0,1,37,23.54,76.94,410.81,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,56.14,
2026-07-23T08:25:01.199Z,33.7,57.35,513.74,0,2,113,23.57,71.56,,955.0,0,0,27.02,67.18,443.23,0,1,55,,0.0,,0,0,0,20.47,71.08,423.81,0,1,38,23.53,76.74,411.02,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,55.93,
2026-07-23T08:25:06.200Z,33.7,57.35,518.86,0,2,110,23.57,71.31,,954.9,0,0,27.02,66.91,442.3,0,1,39,,0.0,,0,0,0,20.4,71.17,423.33,0,1,32,23.51,76.52,412.12,0,1,33,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,55.73,
2026-07-23T08:25:11.200Z,33.7,57.35,525.08,0,2,120,23.56,71.09,,954.9,0,0,27.03,66.67,442.07,0,1,42,,0.0,,0,0,0,20.34,71.26,423.29,0,1,34,23.5,76.33,411.41,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,55.55,
2026-07-23T08:25:16.200Z,33.7,57.34,529.17,0,2,110,23.55,70.86,,955.0,0,0,27.04,66.42,441.37,0,1,39,,0.0,,0,0,0,20.29,71.35,424.16,0,1,38,23.49,76.14,410.47,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,55.36,
2026-07-23T08:25:21.200Z,33.7,57.34,529.95,0,2,93,23.55,70.66,,955.0,0,0,27.05,66.2,441.93,0,1,45,,0.0,,0,0,0,20.24,71.43,423.15,0,1,30,23.48,75.96,409.92,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,55.19,
2026-07-23T08:25:26.200Z,33.7,57.31,527.86,0,2,77,23.54,70.44,,955.0,0,0,27.05,65.94,441.04,0,1,38,,0.0,,0,0,0,20.17,71.54,420.83,0,1,23,23.46,75.77,408.93,0,1,23,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,55.0,
2026-07-23T08:25:31.199Z,33.7,57.29,526.47,0,2,80,23.54,70.19,,955.0,0,0,27.07,65.68,443.33,0,1,53,,0.0,,0,0,0,20.12,71.66,419.25,0,1,26,23.45,75.57,408.04,0,1,23,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,54.8,
2026-07-23T08:25:36.199Z,33.7,57.26,521.52,0,1,60,23.53,69.94,,954.9,0,0,27.08,65.44,446.6,0,1,60,,0.0,,0,0,0,20.07,71.76,418.82,0,1,30,23.43,75.39,407.23,0,1,22,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,54.6,
2026-07-23T08:25:41.199Z,33.7,57.24,516.87,0,1,59,23.53,69.71,,954.9,0,0,27.09,65.19,450.14,0,1,63,,0.0,,0,0,0,20.02,71.88,419.44,0,1,35,23.42,75.19,407.21,0,1,27,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,54.41,
2026-07-23T08:25:46.200Z,33.7,57.21,512.98,0,1,61,23.53,69.49,,955.0,0,0,27.1,64.92,452.93,0,1,61,,0.0,,0,0,0,19.97,71.98,419.7,0,1,34,23.4,74.99,406.49,0,1,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,54.22,
2026-07-23T08:25:51.201Z,33.71,57.2,513.59,0,2,83,23.53,69.29,,955.0,0,0,27.11,64.68,453.83,0,1,52,,0.0,,0,0,0,19.92,72.07,420.63,0,1,37,23.39,74.82,405.84,0,1,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,54.05,
2026-07-23T08:25:56.206Z,33.71,57.2,513.63,0,2,80,23.52,69.08,,955.0,0,0,27.12,64.44,449.95,0,1,30,,0.0,,0,0,0,19.87,72.18,422.47,0,1,42,23.37,74.62,411.46,0,1,53,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,53.87,
2026-07-23T08:26:01.200Z,33.71,57.21,518.06,0,2,105,23.52,68.86,,954.9,0,0,27.13,64.19,448.55,0,1,40,,0.0,,0,0,0,19.82,72.28,422.12,0,1,32,23.35,74.45,415.91,0,1,50,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,53.69,
2026-07-23T08:26:06.200Z,33.71,57.23,547.36,0,3,330,23.52,68.65,,954.9,0,0,27.14,63.97,446.9,0,1,38,,0.0,,0,0,0,19.78,72.38,422.11,0,1,34,23.34,74.3,421.42,0,1,57,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,53.52,
2026-07-23T08:26:11.205Z,33.71,57.28,573.42,0,3,319,23.52,68.44,,955.0,0,0,27.14,63.75,447.11,0,1,46,,0.0,,0,0,0,19.74,72.46,423.4,0,1,40,23.32,74.16,425.08,0,1,51,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,53.34,
2026-07-23T08:26:16.205Z,33.71,57.32,594.38,0,3,280,23.52,68.24,,955.0,0,0,27.15,63.54,445.8,0,1,39,,0.0,,0,0,0,19.7,72.56,423.16,0,1,33,23.3,73.96,428.87,0,1,53,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,53.18,
2026-07-23T08:26:21.205Z,33.7,57.37,618.84,0,3,412,23.51,68.07,,955.0,0,0,27.15,63.36,445.82,0,1,45,,0.0,,0,0,0,19.66,72.66,425.64,0,1,46,23.28,73.78,432.48,0,1,54,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,53.04,
2026-07-23T08:26:26.199Z,33.69,57.39,638.06,0,3,330,23.51,67.85,,955.0,0,0,27.16,63.13,444.94,0,1,41,,0.0,,0,0,0,19.62,72.74,428.38,0,1,48,23.26,73.6,435.93,0,1,55,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,52.86,
2026-07-23T08:26:31.199Z,33.68,57.36,646.55,0,3,225,23.51,67.63,,955.0,0,0,27.16,62.91,444.54,0,1,42,,0.0,,0,0,0,19.59,72.82,428.74,0,1,38,23.25,73.41,439.14,0,1,55,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,52.69,
2026-07-23T08:26:36.206Z,33.68,57.37,653.8,0,3,221,23.51,67.42,,955.0,0,0,27.17,62.71,444.69,0,1,45,,0.0,,0,0,0,19.56,72.89,427.87,0,1,33,23.23,73.24,440.83,0,1,49,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,52.52,
2026-07-23T08:26:41.204Z,33.68,57.37,654.92,0,2,178,23.51,67.22,,954.9,0,0,27.17,62.5,444.32,0,1,42,,0.0,,0,0,0,19.52,72.95,429.28,0,1,43,23.22,73.05,443.24,0,1,54,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,52.36,
2026-07-23T08:26:46.199Z,33.68,57.37,648.73,0,2,127,23.51,67.01,,955.0,0,0,27.17,62.29,445.09,0,1,47,,0.0,,0,0,0,19.49,73.0,429.25,0,1,36,23.21,72.89,445.02,0,1,52,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,52.19,
2026-07-23T08:26:51.205Z,33.68,57.38,637.35,0,2,92,23.51,66.82,,955.0,0,0,27.18,62.1,445.18,0,1,45,,0.0,,0,0,0,19.46,73.05,428.33,0,1,33,23.2,72.72,447.22,0,1,55,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,75,50,0,0,0,0,,52.04,
