timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,Tz_weighted,RHz_weighted,CO2z_weighted
2026-07-23T06:39:16.738Z,32.7,59.7,554.0,0,2,103,27.0,77.6,,956.0,0,0,28.6,79.3,412.0,0,1,29,27.6,83.4,400.0,0,1,65417,29.5,79.5,437.0,0,1,41,29.3,75.0,432.0,0,1,38,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.6,79.27,407.2
2026-07-23T06:39:21.736Z,32.7,59.67,555.2,0,2,110,27.0,77.56,,956.0,0,0,28.62,79.28,416.6,0,1,51,27.6,83.44,400.0,0,1,19,29.51,79.45,436.5,0,1,38,29.31,74.98,431.3,0,1,35,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.61,79.25,409.96
2026-07-23T06:39:26.735Z,32.7,59.67,555.98,0,2,108,27.0,77.51,,956.0,0,0,28.65,79.24,420.44,0,1,49,27.6,83.48,400.0,0,1,19,29.54,79.37,434.45,0,1,31,29.33,74.92,430.07,0,1,32,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.62,79.22,412.26
2026-07-23T06:39:31.735Z,32.7,59.67,553.98,0,2,92,27.0,77.46,,956.0,0,0,28.68,79.19,423.3,0,1,46,27.6,83.51,400.0,0,1,19,29.58,79.25,433.71,0,1,36,29.36,74.85,428.36,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.62,79.19,413.98
2026-07-23T06:39:36.735Z,32.7,59.67,553.98,0,2,103,27.0,77.41,,955.9,0,0,28.71,79.14,425.07,0,1,43,27.6,83.54,400.0,0,1,19,29.61,79.14,431.43,0,1,28,29.38,74.78,430.43,0,1,46,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.63,79.16,415.04
2026-07-23T06:39:41.735Z,32.71,59.68,553.29,0,2,99,27.0,77.36,,956.0,0,0,28.76,79.05,428.56,0,1,52,27.59,83.57,400.0,0,1,19,29.64,79.01,429.89,0,1,31,29.41,74.7,431.38,0,1,42,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.65,79.11,417.14
2026-07-23T06:39:46.735Z,32.72,59.68,554.36,0,2,109,27.0,77.31,,956.0,0,0,28.81,78.96,434.8,0,2,67,27.58,83.61,400.0,0,1,19,29.67,78.85,427.5,0,1,27,29.45,74.6,429.85,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.66,79.06,420.88
2026-07-23T06:39:51.741Z,32.73,59.71,560.52,0,2,143,27.0,77.26,,955.9,0,0,28.86,78.85,445.72,0,2,97,27.57,83.63,400.0,0,1,19,29.72,78.66,427.75,0,1,37,29.49,74.49,430.66,0,1,41,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.67,79.01,427.43
2026-07-23T06:39:56.734Z,32.73,59.73,565.87,0,2,141,27.0,77.21,,956.0,0,0,28.91,78.72,457.65,0,2,109,27.57,83.65,400.0,0,1,19,29.76,78.47,427.08,0,1,33,29.53,74.38,433.09,0,1,49,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.69,78.95,434.59
2026-07-23T06:40:01.735Z,32.73,59.8,572.28,0,2,152,27.0,77.17,,956.0,0,0,28.96,78.57,461.69,0,2,71,27.56,83.69,400.0,0,1,19,29.82,78.27,426.77,0,1,34,29.57,74.27,434.79,0,1,47,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.7,78.89,437.01
2026-07-23T06:40:06.735Z,32.74,59.89,579.95,0,2,166,27.0,77.13,,956.0,0,0,29.01,78.39,466.32,0,2,76,27.55,83.72,400.0,0,1,19,29.87,78.09,426.59,0,1,35,29.62,74.17,434.51,0,1,38,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.71,78.83,439.79
2026-07-23T06:40:11.735Z,32.73,59.99,588.56,0,2,179,27.0,77.09,,956.0,0,0,29.07,78.21,470.69,0,2,78,27.55,83.74,400.0,0,1,19,29.92,77.88,425.63,0,1,31,29.67,74.07,437.46,0,1,53,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,27.73,78.76,442.41
2026-07-23T06:40:16.822Z,32.74,60.08,594.9,0,2,168,27.0,77.05,,956.0,0,0,29.13,78.05,476.22,0,2,86,27.54,83.75,400.0,0,1,19,29.97,77.7,424.87,0,1,32,29.71,73.97,439.21,0,1,49,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,0,55,0,0,0,0,27.75,78.69,445.73
2026-07-23T06:40:21.741Z,32.75,60.13,594.21,0,2,124,27.0,77.02,,956.0,0,0,29.17,77.87,481.7,0,2,89,27.54,83.77,400.0,0,1,19,30.02,77.51,423.28,0,1,28,29.75,73.86,439.29,0,1,42,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,44,55,0,0,0,0,27.76,78.62,449.02
2026-07-23T06:40:26.821Z,32.75,60.16,589.89,0,2,101,27.0,76.99,,956.0,0,0,29.23,77.69,489.63,0,2,107,27.53,83.77,400.0,0,1,19,30.06,77.32,423.25,0,1,34,29.77,73.76,439.86,0,1,44,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.78,78.56,453.78
2026-07-23T06:40:31.739Z,32.75,60.18,591.3,0,2,134,27.0,76.96,,956.1,0,0,29.28,77.51,497.96,0,2,115,27.53,83.79,400.0,0,1,19,29.99,77.31,422.43,0,1,57,29.72,73.73,440.77,0,1,46,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.79,78.49,458.78
2026-07-23T06:40:36.734Z,32.74,60.19,589.87,0,2,117,27.0,76.93,,956.1,0,0,29.33,77.33,505.47,0,2,114,27.52,83.84,400.0,0,1,19,29.84,77.34,420.89,0,1,27,29.6,73.83,438.9,0,1,34,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.8,78.43,463.28
2026-07-23T06:40:41.734Z,32.74,60.18,585.88,0,2,100,27.0,76.92,,956.1,0,0,29.39,77.16,508.82,0,2,94,27.51,83.88,400.0,0,1,19,29.63,77.37,422.8,0,1,42,29.46,74.02,436.31,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.82,78.38,465.29
2026-07-23T06:40:46.734Z,32.73,60.15,577.7,0,2,74,27.0,76.9,,956.0,0,0,29.44,76.97,512.64,0,2,99,27.49,83.9,400.0,0,1,19,29.44,77.39,423.22,0,1,36,29.34,74.2,434.18,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.83,78.32,467.58
2026-07-23T06:40:51.739Z,32.72,60.1,570.73,0,2,76,27.0,76.88,,956.0,0,0,29.5,76.79,515.27,0,2,94,27.47,83.92,400.0,0,1,19,29.2,77.47,422.0,0,1,29,29.19,74.49,431.16,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.84,78.26,469.16
2026-07-23T06:40:56.739Z,32.72,60.04,564.65,0,2,77,27.0,76.86,,956.0,0,0,29.55,76.63,519.65,0,2,106,27.45,83.94,400.0,0,1,19,28.97,77.71,423.6,0,1,41,29.04,74.86,430.94,0,1,37,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.86,78.21,471.79
2026-07-23T06:41:01.740Z,32.72,59.98,548.19,0,1,21,27.0,76.83,,956.1,0,0,29.59,76.46,517.48,0,2,71,27.44,83.96,400.0,0,1,19,28.74,78.15,425.24,0,1,42,28.89,75.31,430.45,0,1,35,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.86,78.14,470.49
2026-07-23T06:41:06.746Z,32.72,59.91,533.37,0,1,14,27.0,76.79,,956.1,0,0,29.64,76.25,513.13,0,1,58,27.4,84.02,400.0,0,1,19,28.52,78.56,425.51,0,1,36,28.75,75.71,428.5,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.87,78.07,467.88
2026-07-23T06:41:11.738Z,32.71,59.82,526.33,0,1,53,27.0,76.75,,956.1,0,0,29.69,76.07,506.12,0,1,43,27.37,84.08,400.0,0,1,19,28.3,79.07,425.76,0,1,36,28.62,76.15,428.05,0,1,34,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.88,78.01,463.67
2026-07-23T06:41:16.752Z,32.7,59.74,515.0,0,1,29,27.0,76.72,,956.0,0,0,29.73,75.87,499.51,0,1,42,27.34,84.15,400.0,0,1,19,28.08,79.59,423.89,0,1,27,28.48,76.6,427.65,0,1,34,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.89,77.95,459.71
2026-07-23T06:41:21.748Z,32.69,59.65,505.3,0,1,32,27.0,76.65,,956.0,0,0,29.77,75.68,498.86,0,2,69,27.32,84.22,400.0,0,1,19,27.85,80.04,423.1,0,1,31,28.35,77.06,426.18,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.89,77.87,459.32
2026-07-23T06:41:26.748Z,32.68,59.56,497.67,0,1,37,27.0,76.61,,956.0,0,0,29.8,75.5,498.07,0,2,67,27.28,84.27,400.0,0,1,19,27.63,80.39,422.59,0,1,32,28.22,77.5,426.47,0,1,37,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.9,77.81,458.84
2026-07-23T06:41:31.750Z,32.67,59.48,494.1,0,1,53,26.99,76.57,,956.1,0,0,29.83,75.31,494.46,0,1,52,27.24,84.31,400.0,0,1,19,27.39,80.63,422.03,0,1,31,28.1,77.93,424.22,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.89,77.74,456.68
2026-07-23T06:41:36.750Z,32.67,59.4,494.99,0,2,74,26.98,76.53,,956.1,0,0,29.86,75.14,491.22,0,1,52,27.21,84.34,400.0,0,1,19,27.18,80.85,421.53,0,1,31,27.99,78.32,422.2,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.89,77.68,454.73
2026-07-23T06:41:41.753Z,32.66,59.33,494.99,0,2,69,26.97,76.48,,956.1,0,0,29.88,74.96,485.6,0,1,39,27.17,84.36,400.0,0,1,19,26.98,80.98,419.37,0,1,24,27.88,78.68,422.08,0,1,33,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.88,77.6,451.36
2026-07-23T06:41:46.733Z,32.66,59.27,496.39,0,2,77,26.97,76.42,,956.1,0,0,29.9,74.79,478.74,0,1,31,27.12,84.38,400.0,0,1,19,26.76,81.0,417.44,0,1,23,27.78,79.01,419.87,0,1,23,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.88,77.52,447.24
2026-07-23T06:41:51.741Z,32.67,59.22,500.55,0,2,93,26.96,76.36,,956.0,0,0,29.92,74.61,470.86,0,1,24,27.08,84.39,400.0,0,1,19,26.52,80.89,416.59,0,1,28,27.68,79.3,419.08,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.87,77.44,442.52
2026-07-23T06:41:56.737Z,32.67,59.18,505.9,0,2,103,26.95,76.28,,956.1,0,0,29.93,74.42,463.78,0,1,20,27.04,84.4,400.0,0,1,19,26.28,80.69,414.93,0,1,23,27.6,79.57,419.17,0,1,33,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.86,77.35,438.27
2026-07-23T06:42:01.744Z,32.66,59.13,511.91,0,2,110,26.95,76.19,,956.1,0,0,29.94,74.24,460.7,0,1,38,27.0,84.34,400.0,0,1,19,26.03,80.42,414.24,0,1,27,27.51,79.79,419.26,0,1,33,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.86,77.24,436.42
2026-07-23T06:42:06.744Z,32.66,59.09,518.02,0,2,115,26.94,76.11,,956.1,0,0,29.94,74.07,457.13,0,1,35,26.96,84.29,400.0,0,1,19,25.81,80.18,413.22,0,1,26,27.43,79.99,420.63,0,1,39,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.84,77.13,434.28
2026-07-23T06:42:11.783Z,32.66,59.03,525.82,0,2,130,26.94,76.01,,956.1,0,0,29.95,73.9,453.12,0,1,31,26.91,84.21,400.0,0,1,19,25.58,79.88,413.69,0,1,32,27.34,80.15,421.97,0,1,39,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.84,77.02,431.87
2026-07-23T06:42:16.737Z,32.67,58.98,531.33,0,2,119,26.93,75.9,,956.1,0,0,29.95,73.73,449.3,0,1,30,26.86,84.12,400.0,0,1,19,25.35,79.55,412.32,0,1,23,27.27,80.27,421.17,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.82,76.89,429.58
2026-07-23T06:42:21.734Z,32.67,58.9,536.1,0,2,118,26.93,75.73,,956.1,0,0,29.96,73.58,447.77,0,1,39,26.81,84.03,400.0,0,1,19,25.15,79.26,412.59,0,1,30,27.2,80.37,420.05,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.82,76.74,428.66
2026-07-23T06:42:26.738Z,32.67,58.82,541.39,0,2,125,26.93,75.56,,956.1,0,0,29.95,73.36,446.3,0,1,39,26.75,83.89,400.0,0,1,19,24.91,78.92,413.43,0,1,33,27.13,80.42,420.25,0,1,33,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.8,76.57,427.78
2026-07-23T06:42:31.738Z,32.67,58.75,547.75,0,2,135,26.93,75.4,,956.1,0,0,29.95,73.17,444.97,0,1,39,26.7,83.76,400.0,0,1,19,24.7,78.62,414.19,0,1,33,27.07,80.47,420.42,0,1,33,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.79,76.4,426.98
2026-07-23T06:42:36.740Z,32.68,58.7,550.18,0,2,114,26.91,75.24,,956.1,0,0,29.95,72.96,444.57,0,1,42,26.65,83.63,400.0,0,1,19,24.49,78.33,413.07,0,1,25,27.0,80.48,418.38,0,1,23,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.77,76.23,426.74
2026-07-23T06:42:41.736Z,32.68,58.67,553.86,0,2,123,26.9,75.06,,956.0,0,0,29.96,72.73,443.81,0,1,41,26.59,83.47,400.0,0,1,19,24.28,78.06,412.66,0,1,28,26.94,80.47,418.74,0,1,34,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.76,76.04,426.29
2026-07-23T06:42:46.741Z,32.67,58.62,541.77,0,1,39,26.89,74.85,,956.0,0,0,29.95,72.48,441.43,0,1,33,26.53,83.32,400.0,0,1,19,24.07,77.83,412.5,0,1,28,26.88,80.43,417.27,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.74,75.83,424.86
2026-07-23T06:42:51.738Z,32.66,58.58,534.2,0,1,54,26.88,74.64,,956.0,0,0,29.95,72.23,441.29,0,1,42,26.47,83.14,400.0,0,1,19,23.88,77.62,412.85,0,1,31,26.82,80.39,415.64,0,1,24,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.72,75.62,424.77
2026-07-23T06:42:56.738Z,32.66,58.52,520.78,0,1,23,26.87,74.44,,956.0,0,0,29.94,72.01,440.96,0,1,41,26.41,82.99,400.0,0,1,19,23.7,77.42,413.96,0,1,34,26.77,80.35,415.48,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.7,75.42,424.58
2026-07-23T06:43:01.739Z,32.64,58.49,509.1,0,1,26,26.87,74.26,,956.1,0,0,29.94,71.78,437.26,0,1,25,26.35,82.84,400.0,0,1,19,23.53,77.25,413.47,0,1,28,26.72,80.29,413.93,0,1,23,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.69,75.23,422.36
2026-07-23T06:43:06.738Z,32.64,58.48,502.09,0,1,41,26.86,74.04,,956.1,0,0,29.93,71.53,438.04,0,1,44,26.3,82.71,400.0,0,1,19,23.37,77.1,415.32,0,1,38,26.67,80.21,412.54,0,1,23,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.67,75.02,422.82
2026-07-23T06:43:11.738Z,32.63,58.47,495.28,0,1,39,26.85,73.82,,956.0,0,0,29.93,71.3,438.23,0,1,42,26.24,82.56,400.0,0,1,19,23.2,76.96,415.69,0,1,32,26.62,80.11,411.78,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.65,74.81,422.94
2026-07-23T06:43:16.737Z,32.63,58.46,485.75,0,1,18,26.84,73.58,,956.0,0,0,29.93,71.03,438.11,0,1,40,26.18,82.39,400.0,0,1,19,23.04,76.82,416.62,0,1,35,26.57,79.99,411.91,0,1,23,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.64,74.58,422.87
2026-07-23T06:43:21.737Z,32.63,58.44,477.18,0,1,5,26.82,73.33,,956.0,0,0,29.92,70.73,435.7,0,1,30,26.12,82.21,400.0,0,1,19,22.88,76.68,414.96,0,1,23,26.52,79.86,411.61,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.61,74.33,421.42
2026-07-23T06:43:26.738Z,32.61,58.38,469.46,0,1,0,26.81,73.07,,956.0,0,0,29.92,70.47,436.03,0,1,41,26.06,82.03,400.0,0,1,19,22.73,76.54,415.76,0,1,34,26.48,79.72,410.65,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.59,74.08,421.62
2026-07-23T06:43:31.737Z,32.6,58.32,462.51,0,1,0,26.8,72.8,,956.0,0,0,29.92,70.2,436.53,0,1,42,26.01,81.87,400.0,0,1,19,22.58,76.42,417.79,0,1,40,26.44,79.58,409.89,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.58,73.83,421.92
2026-07-23T06:43:36.737Z,32.59,58.25,456.26,0,1,0,26.79,72.52,,956.0,0,0,29.92,69.93,438.67,0,1,50,25.95,81.68,400.0,0,1,19,22.44,76.28,416.91,0,1,28,26.4,79.42,412.1,0,1,38,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.56,73.58,423.2
2026-07-23T06:43:41.738Z,32.58,58.2,450.64,0,1,0,26.78,72.27,,956.0,0,0,29.92,69.69,436.71,0,1,32,25.89,81.51,400.0,0,1,19,22.3,76.15,416.32,0,1,29,26.36,79.26,410.89,0,1,21,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.54,73.34,422.03
2026-07-23T06:43:46.738Z,32.58,58.15,445.57,0,1,0,26.77,72.0,,956.0,0,0,29.91,69.43,436.74,0,1,41,25.84,81.34,400.0,0,1,19,22.17,76.03,415.88,0,1,29,26.31,79.09,409.8,0,1,23,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.53,73.1,422.04
2026-07-23T06:43:51.736Z,32.57,58.13,441.01,0,1,16,26.77,71.72,,956.0,0,0,29.9,69.15,434.76,0,1,31,25.79,81.15,400.0,0,1,19,22.04,75.94,418.4,0,1,42,26.27,78.91,408.82,0,1,22,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.51,72.84,420.86
2026-07-23T06:43:56.823Z,32.56,58.12,443.91,0,1,57,26.76,71.43,,956.0,0,0,29.89,68.86,436.79,0,1,49,25.73,80.95,400.0,0,1,19,21.92,75.87,420.76,0,1,43,26.22,78.71,409.04,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.49,72.56,422.07
2026-07-23T06:44:01.737Z,32.56,58.14,448.62,0,2,68,26.74,71.14,,956.0,0,0,29.88,68.57,437.11,0,1,42,25.68,80.76,400.0,0,1,19,21.81,75.8,423.18,0,1,44,26.18,78.53,408.13,0,1,22,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.47,72.29,422.27
2026-07-23T06:44:06.736Z,32.57,58.14,457.36,0,2,92,26.73,70.87,,956.0,0,0,29.88,68.3,435.8,0,1,34,25.63,80.58,400.0,0,1,19,21.7,75.76,424.86,0,1,42,26.13,78.31,407.32,0,1,22,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.46,72.04,421.48
2026-07-23T06:44:11.736Z,32.57,58.11,462.42,0,2,76,26.72,70.59,,956.1,0,0,29.87,68.0,435.32,0,1,38,25.58,80.39,400.0,0,1,19,21.6,75.74,427.28,0,1,46,26.1,78.1,406.89,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.44,71.77,421.19
2026-07-23T06:44:16.736Z,32.57,58.09,469.68,0,2,91,26.7,70.3,,956.1,0,0,29.86,67.72,434.59,0,1,36,25.53,80.21,400.0,0,1,19,21.5,75.75,435.95,0,2,80,26.06,77.87,406.2,0,1,22,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.41,71.51,420.75
2026-07-23T06:44:21.736Z,32.58,58.08,499.21,0,3,262,26.69,70.04,,956.1,0,0,29.85,67.47,433.83,0,1,36,25.49,80.05,400.0,0,1,19,21.41,75.75,444.45,0,2,84,26.02,77.67,405.58,0,1,21,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.4,71.27,420.3
2026-07-23T06:44:26.735Z,32.58,58.09,526.07,0,4,892,26.67,69.72,,956.0,0,0,29.85,67.14,432.54,0,1,33,25.44,79.86,400.0,0,1,19,21.31,75.77,456.21,0,2,108,25.98,77.43,408.62,0,1,40,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.38,70.97,419.52
2026-07-23T06:44:31.735Z,32.58,58.11,550.52,0,4,878,26.66,69.41,,956.0,0,0,29.84,66.83,435.99,0,1,55,25.38,79.66,400.0,0,1,19,21.22,75.78,466.79,0,2,108,25.94,77.22,409.36,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.36,70.69,421.59
2026-07-23T06:44:36.736Z,32.58,58.15,572.81,0,3,563,26.64,69.13,,956.0,0,0,29.84,66.54,438.19,0,1,50,25.33,79.49,400.0,0,1,19,21.13,75.79,473.11,0,2,89,25.91,77.0,409.42,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.34,70.42,422.91
2026-07-23T06:44:41.736Z,32.58,58.2,593.15,0,3,575,26.63,68.85,,956.0,0,0,29.84,66.26,437.87,0,1,39,25.29,79.3,400.0,0,1,19,21.05,75.81,474.8,0,2,67,25.88,76.77,410.38,0,1,32,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.32,70.16,422.72
2026-07-23T06:44:46.736Z,32.59,58.26,611.74,0,3,276,26.61,68.54,,956.0,0,0,29.83,65.95,441.48,0,1,59,25.25,79.13,400.0,0,1,19,20.97,75.83,469.92,0,1,35,25.84,76.53,411.04,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.3,69.88,424.89
2026-07-23T06:44:51.735Z,32.59,58.31,622.06,0,2,218,26.6,68.27,,956.0,0,0,29.83,65.68,440.84,0,1,39,25.22,78.97,400.0,0,1,65417,20.89,75.85,466.93,0,1,42,25.81,76.3,411.14,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.29,69.63,424.5
2026-07-23T06:44:56.735Z,32.59,58.34,625.46,0,2,171,26.58,67.96,,955.9,0,0,29.83,65.39,441.65,0,1,46,25.18,78.78,400.0,0,1,19,20.82,75.86,461.53,0,1,29,25.79,76.07,411.93,0,1,32,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.28,69.35,424.99
2026-07-23T06:45:01.735Z,32.59,58.37,627.61,0,2,164,26.56,67.69,,955.9,0,0,29.82,65.1,441.09,0,1,40,25.13,78.58,400.0,0,1,19,20.75,75.88,458.38,0,1,37,25.76,75.83,411.63,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.25,69.09,424.65
2026-07-23T06:45:06.734Z,32.59,58.36,633.65,0,2,196,26.55,67.41,,956.1,0,0,29.81,64.81,439.88,0,1,37,25.08,78.37,400.0,0,1,19,20.67,75.9,455.64,0,1,38,25.72,75.58,412.47,0,1,33,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.23,68.82,423.93
2026-07-23T06:45:11.735Z,32.59,58.36,639.38,0,2,198,26.53,67.14,,956.0,0,0,29.8,64.53,439.09,0,1,38,25.04,78.16,400.0,0,1,19,20.61,75.92,452.38,0,1,34,25.69,75.37,412.62,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.21,68.56,423.45
2026-07-23T06:45:16.734Z,32.59,58.34,642.05,0,2,179,26.52,66.85,,956.0,0,0,29.79,64.24,438.48,0,1,38,24.99,77.98,400.0,0,1,19,20.55,75.95,449.34,0,1,34,25.66,75.12,413.66,0,1,34,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.2,68.29,423.09
2026-07-23T06:45:21.735Z,32.59,58.37,645.24,0,2,185,26.51,66.6,,956.0,0,0,29.78,63.97,436.83,0,1,33,24.95,77.81,400.0,0,1,19,20.49,75.98,449.91,0,1,49,25.63,74.89,413.19,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,45,55,0,0,0,0,27.18,68.05,422.1
