timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,m_sa_kgs
2026-07-30T05:06:30.699Z,31.07,68.6,436.31,0,1,29,25.1,76.63,,954.9,0,0,27.99,75.34,419.14,0,1,28,25.18,76.82,488.0,0,2,66,23.34,82.56,422.68,0,1,30,25.29,81.07,410.77,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:06:35.698Z,31.07,68.51,432.68,0,1,18,25.1,76.52,,954.8,0,0,28.01,75.11,419.03,0,1,32,25.13,77.43,488.0,0,2,66,23.19,82.19,420.41,0,1,24,25.25,81.14,411.59,0,1,32,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:06:40.698Z,31.06,68.4,429.51,0,1,24,25.1,76.39,,954.8,0,0,28.03,74.87,420.53,0,1,39,25.08,77.94,488.0,0,2,66,23.01,81.71,420.17,0,1,32,25.22,81.2,413.73,0,1,39,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:06:45.698Z,31.05,68.32,426.56,0,1,23,25.1,76.25,,954.9,0,0,28.05,74.64,422.57,0,1,42,25.05,78.36,488.0,0,2,66,22.83,81.18,419.55,0,1,30,25.19,81.23,413.16,0,1,27,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:06:50.698Z,31.05,68.25,427.6,0,1,41,25.1,76.11,,954.8,0,0,28.07,74.38,423.32,0,1,37,25.02,78.75,488.0,0,2,66,22.67,80.7,419.7,0,1,33,25.16,81.25,414.14,0,1,34,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:06:55.698Z,31.04,68.23,427.74,0,1,37,25.1,75.95,,954.8,0,0,28.08,74.12,424.38,0,1,39,24.99,79.07,488.0,0,2,66,22.47,80.13,419.63,0,1,32,25.12,81.27,414.13,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:00.698Z,31.04,68.22,425.67,0,1,27,25.1,75.8,,954.8,0,0,28.09,73.89,422.95,0,1,28,24.94,79.36,488.0,0,2,66,22.29,79.62,419.47,0,1,32,25.09,81.28,412.71,0,1,22,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:05.698Z,31.03,68.26,424.7,0,1,31,25.1,75.66,,954.8,0,0,28.1,73.65,421.45,0,1,27,24.89,79.6,488.0,0,2,66,22.11,79.12,418.82,0,1,29,25.06,81.27,413.14,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:10.707Z,31.03,68.32,422.23,0,1,22,25.09,75.51,,954.9,0,0,28.11,73.41,419.91,0,1,26,24.83,79.79,488.0,0,2,322,21.93,78.64,417.64,0,1,27,25.03,81.24,413.63,0,1,32,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:15.698Z,31.03,68.4,422.11,0,1,33,25.08,75.34,,954.8,0,0,28.12,73.16,420.32,0,1,35,24.78,79.94,488.0,0,2,66,21.75,78.18,419.17,0,1,39,25.0,81.15,413.67,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:20.697Z,31.03,68.49,421.0,0,1,29,25.07,75.12,,954.8,0,0,28.13,72.89,421.88,0,1,40,24.72,80.04,488.0,0,2,66,21.57,77.77,419.46,0,1,33,24.97,81.07,413.2,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:25.697Z,31.02,68.58,420.5,0,1,31,25.07,74.93,,954.8,0,0,28.14,72.65,419.7,0,1,21,24.67,80.14,488.0,0,2,66,21.42,77.41,418.01,0,1,26,24.94,80.99,412.18,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:30.697Z,31.02,68.67,421.35,0,1,37,25.06,74.73,,954.8,0,0,28.15,72.39,420.63,0,1,37,24.62,80.23,488.0,0,2,66,21.26,77.07,419.71,0,1,39,24.91,80.88,411.56,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:35.732Z,31.03,68.76,421.01,0,1,32,25.05,74.51,,954.9,0,0,28.17,72.11,422.26,0,1,41,24.56,80.23,488.0,0,2,66,21.09,76.77,419.44,0,1,31,24.88,80.75,412.51,0,1,33,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:40.698Z,31.04,68.83,422.71,0,1,41,25.05,74.29,,954.8,0,0,28.18,71.82,420.94,0,1,28,24.49,80.23,488.0,0,2,66,20.93,76.5,418.99,0,1,30,24.85,80.63,414.05,0,1,36,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:45.698Z,31.04,68.87,421.84,0,1,30,25.04,74.09,,954.8,0,0,28.19,71.56,422.54,0,1,40,24.43,80.23,488.0,0,2,66,20.79,76.26,418.3,0,1,29,24.83,80.52,413.75,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:50.697Z,31.05,68.9,423.86,0,1,43,25.04,73.83,,954.8,0,0,28.2,71.25,424.39,0,1,42,24.37,80.17,488.0,0,2,66,20.65,76.07,417.87,0,1,30,24.8,80.4,412.37,0,1,22,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:07:55.697Z,31.04,68.95,423.77,0,1,34,25.03,73.6,,954.8,0,0,28.21,70.97,425.25,0,1,39,24.31,80.13,488.0,0,2,66,20.51,75.92,417.98,0,1,32,24.78,80.27,411.64,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:00.698Z,31.04,68.98,427.29,0,1,51,25.03,73.36,,954.8,0,0,28.22,70.67,426.83,0,1,42,24.25,80.07,488.0,0,2,66,20.38,75.81,417.28,0,1,29,24.75,80.11,410.97,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:05.697Z,31.03,69.0,427.96,0,1,39,25.03,73.09,,954.8,0,0,28.23,70.35,426.74,0,1,35,24.2,80.02,488.0,0,2,66,20.26,75.73,417.55,0,1,32,24.73,79.92,411.38,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:10.704Z,31.03,68.94,430.37,0,1,48,25.03,72.83,,954.8,0,0,28.24,70.03,426.17,0,1,33,24.14,79.97,488.0,0,2,66,20.15,75.67,416.1,0,1,25,24.71,79.72,411.74,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:15.702Z,31.03,68.88,430.03,0,1,36,25.02,72.56,,954.8,0,0,28.24,69.69,423.55,0,1,22,24.09,79.89,488.0,0,2,66,20.03,75.64,416.19,0,1,31,24.69,79.54,410.56,0,1,21,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:20.697Z,31.03,68.78,428.53,0,1,30,25.01,72.29,,954.8,0,0,28.25,69.37,422.7,0,1,30,24.04,79.79,488.0,0,2,66,19.92,75.62,416.37,0,1,32,24.67,79.35,412.51,0,1,37,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:25.703Z,31.02,68.67,431.78,0,1,52,25.0,72.04,,954.8,0,0,28.25,69.09,421.23,0,1,27,23.99,79.7,488.0,0,2,66,19.82,75.61,414.73,0,1,23,24.65,79.17,412.16,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:30.703Z,31.01,68.61,432.3,0,1,41,24.99,71.75,,954.8,0,0,28.26,68.76,422.1,0,1,37,23.95,79.6,488.0,0,2,66,19.73,75.62,415.76,0,1,35,24.63,78.99,410.94,0,1,20,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:35.696Z,31.01,68.55,432.57,0,1,39,24.98,71.5,,954.8,0,0,28.26,68.46,423.69,0,1,41,23.9,79.49,488.0,0,2,66,19.64,75.64,416.18,0,1,32,24.59,78.78,410.55,0,1,27,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:40.702Z,31.0,68.47,432.51,0,1,38,24.97,71.22,,954.8,0,0,28.27,68.16,423.12,0,1,32,23.85,79.37,488.0,0,2,66,19.56,75.66,415.46,0,1,28,24.55,78.55,411.09,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:45.702Z,30.99,68.38,431.36,0,1,33,24.97,70.94,,954.7,0,0,28.27,67.84,423.21,0,1,35,23.8,79.26,488.0,0,2,66,19.47,75.69,416.02,0,1,33,24.51,78.31,410.18,0,1,24,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:50.702Z,30.98,68.36,429.02,0,1,27,24.96,70.65,,954.8,0,0,28.27,67.52,422.19,0,1,30,23.76,79.15,488.0,0,2,66,19.4,75.72,415.12,0,1,27,24.47,78.1,409.37,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:08:55.702Z,30.97,68.38,428.72,0,1,35,24.95,70.37,,954.8,0,0,28.28,67.18,420.27,0,1,25,23.73,79.03,488.0,0,2,66,19.33,75.76,416.0,0,1,34,24.43,77.89,408.43,0,1,20,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:00.702Z,30.96,68.44,429.25,0,1,39,24.95,70.1,,954.8,0,0,28.28,66.86,418.44,0,1,25,23.69,78.93,488.0,0,2,66,19.26,75.79,415.2,0,1,27,24.4,77.7,408.19,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:05.702Z,30.96,68.5,429.62,0,1,39,24.94,69.86,,954.8,0,0,28.28,66.56,418.4,0,1,32,23.65,78.8,488.0,0,2,66,19.2,75.83,415.48,0,1,32,24.36,77.49,407.37,0,1,23,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:10.702Z,30.95,68.56,431.06,0,1,44,24.94,69.6,,954.7,0,0,28.28,66.25,418.86,0,1,34,23.62,78.68,488.0,0,2,66,19.14,75.89,414.24,0,1,25,24.31,77.28,406.63,0,1,21,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:15.701Z,30.95,68.59,429.96,0,1,32,24.93,69.34,,954.7,0,0,28.28,65.94,417.77,0,1,27,23.59,78.55,488.0,0,2,66,19.08,75.95,415.41,0,1,35,24.27,77.08,407.27,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:20.701Z,30.93,68.56,430.06,0,1,38,24.92,69.08,,954.7,0,0,28.29,65.63,416.0,0,1,23,23.56,78.41,488.0,0,2,66,19.03,76.01,416.17,0,1,34,24.23,76.87,406.54,0,1,24,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:25.701Z,30.93,68.58,427.05,0,1,24,24.91,68.84,,954.7,0,0,28.29,65.34,414.9,0,1,26,23.53,78.29,488.0,0,2,66,18.97,76.05,416.35,0,1,32,24.2,76.68,407.69,0,1,32,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:30.702Z,30.92,68.61,429.75,0,1,49,24.9,68.59,,954.7,0,0,28.29,65.06,413.41,0,1,16,23.5,78.17,488.0,0,2,66,18.93,76.09,417.52,0,1,36,24.16,76.49,407.82,0,1,28,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:35.701Z,30.9,68.64,429.97,0,1,38,24.89,68.33,,954.7,0,0,28.29,64.76,414.07,0,1,33,23.47,78.04,488.0,0,2,66,18.88,76.13,418.17,0,1,34,24.12,76.3,407.04,0,1,22,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:40.700Z,30.89,68.62,430.78,0,1,41,24.88,68.09,,954.8,0,0,28.29,64.49,416.46,0,1,41,23.44,77.89,488.0,0,2,65313,18.83,76.16,416.55,0,1,25,24.09,76.1,406.73,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:45.701Z,30.88,68.6,431.5,0,1,41,24.87,67.87,,954.8,0,0,28.29,64.22,415.51,0,1,27,23.42,77.74,488.0,0,2,66,18.79,76.19,416.09,0,1,29,24.06,75.9,406.06,0,1,20,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:50.700Z,30.88,68.55,430.75,0,1,34,24.86,67.64,,954.8,0,0,28.29,63.96,414.16,0,1,25,23.4,77.58,488.0,0,2,66,18.75,76.21,414.89,0,1,26,24.03,75.7,405.75,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:09:55.700Z,30.87,68.5,427.97,0,1,25,24.86,67.44,,954.8,0,0,28.29,63.72,415.35,0,1,35,23.38,77.43,488.0,0,2,66,18.72,76.23,413.4,0,1,24,23.99,75.52,405.48,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:00.700Z,30.86,68.45,425.18,0,1,20,24.85,67.19,,954.8,0,0,28.29,63.45,413.91,0,1,24,23.35,77.25,488.0,0,2,66,18.68,76.25,412.56,0,1,26,23.96,75.34,405.23,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:05.699Z,30.86,68.39,425.36,0,1,36,24.85,66.97,,954.8,0,0,28.29,63.2,412.92,0,1,26,23.32,77.08,488.0,0,2,66,18.64,76.26,411.9,0,1,26,23.94,75.17,405.11,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:10.700Z,30.85,68.35,426.42,0,1,40,24.84,66.77,,954.7,0,0,28.28,62.96,411.63,0,1,23,23.3,76.91,488.0,0,2,66,18.6,76.27,411.21,0,1,26,23.91,74.99,406.1,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:15.700Z,30.85,68.33,427.38,0,1,40,24.84,66.57,,954.8,0,0,28.28,62.73,413.87,0,1,39,23.28,76.76,488.0,0,2,66,18.56,76.28,411.09,0,1,28,23.88,74.79,407.19,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:20.699Z,30.84,68.34,426.54,0,1,32,24.83,66.33,,954.8,0,0,28.27,62.49,414.48,0,1,32,23.26,76.6,488.0,0,2,66,18.53,76.29,409.98,0,1,23,23.85,74.6,406.47,0,1,22,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:25.700Z,30.84,68.35,424.29,0,1,26,24.82,66.11,,954.8,0,0,28.26,62.26,414.33,0,1,29,23.24,76.43,488.0,0,2,66,18.49,76.3,409.08,0,1,24,23.83,74.4,406.32,0,1,26,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:30.699Z,30.83,68.3,424.06,0,1,33,24.81,65.89,,954.7,0,0,28.26,62.04,414.2,0,1,30,23.22,76.24,488.0,0,2,66,18.46,76.32,410.07,0,1,32,23.81,74.22,405.69,0,1,24,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:35.700Z,30.83,68.28,422.75,0,1,28,24.8,65.69,,954.7,0,0,28.25,61.83,412.78,0,1,22,23.2,76.08,488.0,0,2,66,18.42,76.34,411.67,0,1,36,23.79,74.06,407.22,0,1,33,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:40.699Z,30.83,68.27,424.28,0,1,41,24.79,65.48,,954.7,0,0,28.25,61.63,413.1,0,1,31,23.18,75.91,488.0,0,2,66,18.39,76.36,412.9,0,1,35,23.77,73.89,407.3,0,1,27,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:45.700Z,30.82,68.31,426.55,0,1,45,24.78,65.26,,954.7,0,0,28.24,61.42,414.79,0,1,37,23.15,75.73,488.0,0,2,66,18.36,76.37,412.41,0,1,27,23.75,73.71,407.67,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:50.699Z,30.82,68.36,426.9,0,1,37,24.77,65.06,,954.7,0,0,28.24,61.21,416.11,0,1,36,23.12,75.57,488.0,0,2,66,18.33,76.38,413.27,0,1,33,23.74,73.53,409.7,0,1,36,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:10:55.700Z,30.82,68.37,426.91,0,1,36,24.76,64.86,,954.7,0,0,28.23,61.01,416.0,0,1,30,23.1,75.39,488.0,0,2,66,18.31,76.39,414.44,0,1,35,23.72,73.35,410.03,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:11:00.699Z,30.83,68.39,429.52,0,1,48,24.76,64.65,,954.8,0,0,28.23,60.8,415.0,0,1,26,23.08,75.23,488.0,0,2,66,18.28,76.38,414.9,0,1,32,23.7,73.15,410.63,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:11:05.699Z,30.83,68.43,431.46,0,1,46,24.75,64.47,,954.8,0,0,28.23,60.62,413.5,0,1,22,23.06,75.09,488.0,0,2,66,18.25,76.37,414.91,0,1,30,23.68,72.98,410.67,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:11:10.698Z,30.84,68.5,433.22,0,1,46,24.75,64.26,,954.7,0,0,28.22,60.44,413.35,0,1,29,23.05,74.94,488.0,0,2,66,18.23,76.34,415.52,0,1,33,23.66,72.79,410.9,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:11:15.698Z,30.85,68.56,435.9,0,1,52,24.74,64.06,,954.8,0,0,28.21,60.25,414.12,0,1,33,23.03,74.81,488.0,0,2,66,18.2,76.32,414.87,0,1,28,23.65,72.61,410.91,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:11:20.697Z,30.85,68.65,435.51,0,1,38,24.73,63.86,,954.8,0,0,28.21,60.05,413.9,0,1,29,23.02,74.69,488.0,0,2,66,18.17,76.29,414.68,0,1,30,23.63,72.42,410.22,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:11:25.698Z,30.86,68.74,433.16,0,1,29,24.72,63.65,,954.8,0,0,28.2,59.86,415.11,0,1,35,23.01,74.58,488.0,0,2,66,18.15,76.26,413.21,0,1,21,23.62,72.25,410.7,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:11:30.697Z,30.86,68.83,429.84,0,1,17,24.7,63.47,,954.8,0,0,28.19,59.68,413.6,0,1,21,23.0,74.48,488.0,0,2,66,18.12,76.21,413.79,0,1,32,23.6,72.07,409.93,0,1,25,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:11:35.698Z,30.88,68.93,430.86,0,1,42,24.69,63.27,,954.8,0,0,28.18,59.5,412.24,0,1,17,23.01,74.27,488.0,0,2,66,18.1,76.17,412.71,0,1,25,23.58,71.9,410.53,0,1,31,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:11:40.697Z,30.89,69.0,430.87,0,1,37,24.68,63.08,,954.7,0,0,28.17,59.33,413.42,0,1,34,23.03,74.06,488.0,0,2,66,18.07,76.13,413.44,0,1,33,23.56,71.72,409.48,0,1,23,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:11:45.697Z,30.9,69.08,431.08,0,1,39,24.68,62.91,,954.8,0,0,28.17,59.16,414.38,0,1,34,23.04,73.85,488.0,0,2,66,18.05,76.1,413.9,0,1,32,23.54,71.55,409.73,0,1,29,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
2026-07-30T05:11:50.697Z,30.91,69.15,431.27,0,1,38,24.67,62.73,,954.7,0,0,28.16,58.98,414.44,0,1,30,23.06,73.63,488.0,0,2,66,18.03,76.07,414.51,0,1,33,23.53,71.37,410.16,0,1,30,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,40,50,0,0,0,0,0.0593
