Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CHAMBER_THERMALZONE:Zone Mean Air Temperature [C](TimeStep),HANGER_THERMALZONE:Zone Mean Air Temperature [C](TimeStep),CHAMBER_THERMALZONE:Zone Air Temperature [C](TimeStep),CHAMBER_THERMALZONE:Zone Air System Sensible Heating Energy [J](TimeStep),CHAMBER_THERMALZONE:Zone Air System Sensible Cooling Energy [J](TimeStep),HANGER_THERMALZONE:Zone Air Temperature [C](TimeStep),HANGER_THERMALZONE:Zone Air System Sensible Heating Energy [J](TimeStep),HANGER_THERMALZONE:Zone Air System Sensible Cooling Energy [J](TimeStep),CHAMBER_IDEALLOADS:Zone Ideal Loads Supply Air Mass Flow Rate [kg/s](TimeStep),CHAMBER_IDEALLOADS:Zone Ideal Loads Supply Air Temperature [C](TimeStep),HANGER_IDEALLOADS:Zone Ideal Loads Supply Air Mass Flow Rate [kg/s](TimeStep),HANGER_IDEALLOADS:Zone Ideal Loads Supply Air Temperature [C](TimeStep),NODE 6:System Node Mass Flow Rate [kg/s](TimeStep),NODE 5:System Node Mass Flow Rate [kg/s](TimeStep),NODE 4:System Node Mass Flow Rate [kg/s](TimeStep),NODE 3:System Node Mass Flow Rate [kg/s](TimeStep),NODE 2:System Node Mass Flow Rate [kg/s](TimeStep),NODE 1:System Node Mass Flow Rate [kg/s](TimeStep),CHAMBER_SPLITAC OA NODE:System Node Mass Flow Rate [kg/s](TimeStep),MODEL OUTDOOR AIR NODE:System Node Mass Flow Rate [kg/s](TimeStep),CHAMBER_IDEALLOADS OUTDOOR AIR INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),HANGER_IDEALLOADS OUTDOOR AIR INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),CHAMBER_THERMALZONE:Zone Mechanical Ventilation Mass Flow Rate [kg/s](TimeStep),HANGER_THERMALZONE:Zone Mechanical Ventilation Mass Flow Rate [kg/s](TimeStep),Electricity:Facility [J](Hourly) 
 07/21  00:01:00,32.7,19.06420665144418,32.33687418704049,19.06420665144418,0.0,0.0,32.33687418704049,0.0,0.0,0.0,18.622732817635406,0.0,32.35806904256566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:02:00,32.7,19.71189438196212,32.30390500148407,19.71189438196212,0.0,0.0,32.30390500148407,0.0,0.0,0.0,19.06420665144418,0.0,32.33687418704049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:03:00,32.7,20.330021289928048,32.26911461326376,20.330021289928048,0.0,0.0,32.26911461326376,0.0,0.0,0.0,19.71189438196212,0.0,32.30390500148407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:04:00,32.7,20.83344629757153,32.23699954598271,20.83344629757153,0.0,0.0,32.23699954598271,0.0,0.0,0.0,20.330021289928048,0.0,32.26911461326376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:05:00,32.7,21.23098919763497,32.20842234489049,21.23098919763497,0.0,0.0,32.20842234489049,0.0,0.0,0.0,20.83344629757153,0.0,32.23699954598271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:06:00,32.7,21.55778927217777,32.182942076964004,21.55778927217777,0.0,0.0,32.182942076964004,0.0,0.0,0.0,21.23098919763497,0.0,32.20842234489049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:07:00,32.7,21.84373968286007,32.159982796791766,21.84373968286007,0.0,0.0,32.159982796791766,0.0,0.0,0.0,21.55778927217777,0.0,32.182942076964004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:08:00,32.7,22.10430072049478,32.139141040067464,22.10430072049478,0.0,0.0,32.139141040067464,0.0,0.0,0.0,21.84373968286007,0.0,32.159982796791766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:09:00,32.7,22.348128795332975,32.12016374747727,22.348128795332975,0.0,0.0,32.12016374747727,0.0,0.0,0.0,22.10430072049478,0.0,32.139141040067464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:10:00,32.7,22.570970387845765,32.10287203087028,22.570970387845765,0.0,0.0,32.10287203087028,0.0,0.0,0.0,22.348128795332975,0.0,32.12016374747727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:11:00,32.7,22.769984225411246,32.08711553885763,22.769984225411246,0.0,0.0,32.08711553885763,0.0,0.0,0.0,22.570970387845765,0.0,32.10287203087028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:12:00,32.7,22.94577037611878,32.07275606182399,22.94577037611878,0.0,0.0,32.07275606182399,0.0,0.0,0.0,22.769984225411246,0.0,32.08711553885763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:13:00,32.7,23.101123193943184,32.05966532319463,23.101123193943184,0.0,0.0,32.05966532319463,0.0,0.0,0.0,22.94577037611878,0.0,32.07275606182399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:14:00,32.7,23.239491992276864,32.04772527118422,23.239491992276864,0.0,0.0,32.04772527118422,0.0,0.0,0.0,23.101123193943184,0.0,32.05966532319463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:15:00,32.7,23.36415540634276,32.03682859462558,23.36415540634276,0.0,0.0,32.03682859462558,0.0,0.0,0.0,23.239491992276864,0.0,32.04772527118422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:16:00,32.7,23.477846967875607,32.02687822495364,23.477846967875607,0.0,0.0,32.02687822495364,0.0,0.0,0.0,23.36415540634276,0.0,32.03682859462558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:17:00,32.7,23.582803093776715,32.01778631196881,23.582803093776715,0.0,0.0,32.01778631196881,0.0,0.0,0.0,23.477846967875607,0.0,32.02687822495364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  00:18:00,32.7,23.680770029574823,32.009473387725215,23.680770029574823,0.0,0.0,32.009473387725215,0.0,0.0,0.0,23.582803093776715,0.0,32.01778631196881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
